tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X
0.24894921,-0.026779687,-0.091554138
0.30394848,-0.039207868,-0.085620878
0.30218429,-0.033786785,-0.13072719
0.22433029,0.0043613843,-0.10903042
0.32201286,-0.0046053224,-0.13526143
0.27249121,-0.015148829,-0.11945084
0.18843063,-0.05876707,-0.17047417
0.26826709,-0.032576559,-0.101641
0.30712254,-0.038012774,-0.14582705
0.24244829,0.0062265257,-0.11724025
0.27162533,-0.0014597576,-0.11099228
0.28905111,-0.046141496,-0.10050281
0.28784425,-0.033054387,-0.11609568
0.28140199,0.0085590762,-0.090913576
0.28188088,0.013383487,-0.056461323
0.27321363,-0.029130979,-0.059425422
0.31520113,-0.060988516,-0.1284408
0.23387284,-0.020112427,-0.13875748
0.2954706,0.010657572,-0.092545952
0.36489804,-0.020107747,0.010560103
0.34847866,-0.02644719,-0.083240538
0.36589969,-0.031332139,-0.024079018
0.40022209,-0.017475771,-0.23692576
0.14197324,-0.00094917845,-0.074267482
0.24738527,-0.0099019473,-0.016418125
0.40989893,-0.049897307,-0.16143131
0.19583759,-0.010125046,-0.10942438
0.26206247,-0.040443387,-0.1547422
0.3381516,-0.021815945,-0.23677799
0.168419,-0.048308647,-0.17172716
0.27431063,0.020916672,-0.13277016
0.17677724,-0.076101166,-0.15173068
0.35711293,-0.037107588,-0.029178204
0.33710384,0.014171853,-0.048200089
0.26991783,-0.0025826462,-0.10353957
0.21699256,-0.022619612,-0.16951171
0.20981027,0.022260093,-0.033581504
0.26933255,-0.0018076137,-0.12560498
0.23763448,0.0031786944,0.064080288
0.31530699,-0.058780147,-0.052554694
0.32082322,-0.034704678,-0.12628816
0.20254711,0.034169697,-0.10314094
0.2662233,-0.079818242,-0.22121129
0.27341427,-0.081179448,-0.14184135
0.1816777,-0.011138253,-0.10962099
0.25522432,0.021098662,-0.10925551
0.30273179,0.00061174207,-0.032746272
0.26716465,-0.01524637,-0.10410736
0.35102469,-0.066196954,-0.1886785
0.32179632,-0.053411418,-0.10450363
0.20625869,0.031875904,0.0341101
0.41817187,-0.022827657,-0.057498696
0.31846146,-0.071460473,-0.14184731
0.21823699,-0.038003458,-0.15730285
0.31554245,-0.070483118,-0.24765379
0.27064646,-0.00015979184,-0.0074276256
0.21349459,0.052070374,0.061747382
0.24156215,-0.050591189,-0.11398359
0.24835171,-0.055910089,-0.21462987
0.16453897,-0.036406143,-0.16361975
0.27160132,-0.015072016,-0.094344308
0.33131531,0.010285326,-0.093165037
0.25539558,-0.012916275,-0.1116268
0.23285205,-0.062350326,-0.087365487
0.24507655,-0.01122626,-0.11220588
0.25875116,-0.018484632,-0.12003269
0.36449617,-0.085399483,0.096598135
0.33735306,-0.089286658,-0.010581342
0.27931922,-0.041908756,-0.14210407
0.27942081,-0.018082486,-0.084934407
0.28407605,-0.020438275,-0.072194222
0.2752313,-0.011687583,-0.11221711
0.27803976,-0.0077785623,-0.10621163
0.28060378,-0.019659279,-0.1003254
0.27762148,-0.016452603,-0.099396771
0.28032203,-0.018248492,-0.094536421
0.27939393,-0.025130207,-0.10728754
0.31374035,-0.035970893,0.068003943
0.2837899,-0.0019238439,-0.11793031
0.27358289,-0.015195365,-0.11503398
0.27717388,-0.03414664,-0.10346489
0.27791609,-0.019429304,-0.1152614
0.27664935,-0.0064370458,-0.11486289
0.27448387,-0.0080933618,-0.12196509
0.27739146,-0.018093314,-0.11349559
0.28022118,-0.021158281,-0.095739364
0.27779122,-0.016819976,-0.1113431
0.27420758,-0.014412147,-0.13402217
0.27588764,-0.018328872,-0.11140591
0.29722137,-0.023536578,0.021983318
0.26525873,0.010995737,-0.17077519
0.27942699,-0.023090831,-0.092375929
0.16241983,-0.12283435,0.13780037
0.22108157,-0.087332585,0.044139264
0.044666967,-0.10083623,0.11258333
-0.32564743,-0.19603125,0.49411433
-0.07295394,-0.079915892,0.18315795
0.2566248,-0.035374038,-0.13505382
0.29927163,-0.030737168,-0.13201157
0.27390768,-0.01385001,-0.1015642
0.2470322,-0.018727508,-0.090166279
0.19736477,-0.022468638,-0.088146826
0.29099603,-0.025246927,-0.1019087
0.28461038,-0.017208111,-0.10485314
0.27716626,-0.025708376,-0.10635736
0.27829848,-0.010742043,-0.11219723
0.27792071,-0.011670313,-0.11046855
0.27739362,-0.019583914,-0.10383902
0.27816319,-0.017386956,-0.10379893
0.28148965,-0.0081467673,-0.065483286
0.28176224,-0.0043250776,-0.052241899
0.27804236,-0.0091856562,-0.11969241
0.27888651,-0.017720249,-0.12686225
0.28028109,-0.023555422,-0.086982555
0.33925793,-0.02615974,-0.1279793
0.28133331,-0.02496591,-0.10498833
0.27961772,-0.014162409,-0.10393079
0.2882513,-0.019009273,-0.11287131
0.29935795,-0.021811038,-0.11516415
0.24983908,-0.013123449,-0.10150857
0.20564028,-0.012136775,-0.10219495
0.24104873,-0.012675181,-0.10541467
0.28539083,-0.010814876,-0.10166667
0.29246732,-0.018646949,-0.11105556
0.27243467,-0.011182881,-0.10216556
0.3846767,-0.021509576,-0.14402032
0.28644831,-0.014319067,-0.1039875
0.27512144,-0.01554148,-0.10344198
0.3067897,-0.033199701,-0.12077504
0.25654019,-0.013108067,-0.11031587
0.17910207,0.032379388,-0.070068674
0.25972893,0.0033644719,-0.093101611
0.3108311,-0.024038853,-0.11586863
0.28298013,-0.010764187,-0.10303974
0.28915917,-0.016608005,-0.11028893
0.28480254,-0.021422748,-0.11427508
0.27151047,-0.01447835,-0.10299613
0.27925753,-0.0068731906,-0.099781898
0.32191391,-0.029134416,-0.1204133
0.31324192,-0.046158875,-0.122318
0.25039932,0.030045971,-0.12638898
0.30417525,-0.0096011047,-0.088270419
0.24075146,-0.021853578,-0.1606405
0.26651943,-0.038632969,-0.12759933
0.30640043,-0.013045168,-0.064767686
0.28649128,0.0016422842,-0.075570721
0.24501185,-0.011450234,-0.13545781
0.30753556,-0.019581385,-0.15474556
0.2693514,-0.024254215,-0.10731318
0.28546079,-0.025596366,-0.054349218
0.24849182,-0.00055867285,-0.1184012
0.24335703,-0.0063320701,-0.13561888
0.33053958,-0.028434636,-0.13539586
0.34438843,-0.020915319,-0.12529537
0.29569664,-0.032375364,-0.11267342
0.27025554,-0.038044828,-0.070724744
0.26917577,-0.024575288,-0.11712221
0.28272604,-0.024326567,-0.11091706
0.30996924,-0.010554249,-0.12736726
0.22590698,-0.018603807,-0.084287177
0.30352057,-0.0047357446,-0.10569657
0.24491429,4.8173961e-05,-0.12832962
0.29234553,-0.0087530543,-0.12244358
0.27462142,-0.0089743494,-0.14335687
0.26097705,-0.012040857,-0.082773209
0.35358051,-0.0033227776,-0.08875709
0.38533814,-0.0055318416,-0.13276555
0.32900663,-0.035684372,-0.1496451
0.14146674,-0.044859438,-0.072571819
0.34072802,-0.0057923532,-0.067526305
0.3761998,0.013777668,-0.13982094
0.17462376,-0.023686933,-0.12785186
0.34197761,-8.5945927e-05,-0.11730269
0.37950054,-0.073392369,-0.098147006
0.2967205,-0.041996224,-0.11439253
0.18015059,-0.016905364,-0.19287465
0.30884789,0.014926818,-0.088643378
0.20413138,-0.017927107,0.020565566
0.43921224,-0.035820782,-0.12510641
0.32998193,-0.017727673,-0.13674598
0.23532165,0.1110848,-0.15482663
0.20371726,-0.020303332,-0.14118442
0.26284629,-0.055336435,-0.11689936
0.27582235,0.0014722134,-0.072655756
0.258736,-0.016602169,-0.040697297
0.26184945,-0.060782036,-0.20155891
0.27094704,0.013937018,-0.2038467
0.30938415,-0.029391843,-0.097838813
0.11450563,0.10067151,-0.19362286
0.17564039,-0.037076071,-0.081276601
0.2999149,-0.047177834,-0.11662321
0.21373692,-0.007768566,-0.13663331
0.22278073,-0.027419441,-0.082737511
0.37043267,-0.05049016,-0.14290996
0.41153032,-3.7276851e-05,-0.11937384
0.21338314,0.0095160756,-0.13296698
0.18948124,-0.0094320591,-0.062515275
0.32483554,-0.015624325,-0.095575758
0.26179698,-0.012007123,-0.13451223
0.23571343,-0.038080661,-0.094820179
0.32206355,-0.04318304,-0.15758067
0.31997802,0.0020163742,-0.15990506
0.28114428,-0.012604801,-0.078612997
0.42038362,-0.068855182,-0.060991981
0.38995098,-0.025774189,-0.14857607
0.16764246,-0.031919525,-0.10629065
0.39251918,-0.019620115,-0.10355548
0.39960813,-0.0018109545,-0.18255358
0.10024099,-0.030561538,-0.063009844
0.29396836,-0.026153867,-0.022616178
0.29510434,0.0089573062,-0.017539904
0.27961678,-0.016550147,-0.12025482
0.27698005,-0.015782283,-0.13357434
0.28025154,-0.029437138,-0.13104553
0.27716063,-0.020861762,-0.11582579
0.27753135,-0.0052639224,-0.087587111
0.27839931,-0.0093517988,-0.096919423
0.28001981,-0.014473408,-0.11091276
0.27667475,-0.019377865,-0.11108833
0.27398109,-0.028811062,-0.11362807
0.27573119,-0.026493692,-0.11020384
0.27561892,-0.017469228,-0.11103147
0.25444826,-0.036921783,-0.1659129
0.28065406,-0.027695828,-0.10972235
0.2752244,-0.02098002,-0.111247
0.27552605,-0.023365812,-0.1200707
0.276917,-0.013229244,-0.11306847
0.2746069,-0.017044877,-0.10519634
0.2751033,-0.025604078,-0.1077228
0.28062909,-0.016440568,-0.10834146
0.2772489,-0.018150796,-0.10642187
0.27929197,-0.019004718,-0.10827576
0.27908529,-0.014527239,-0.050380306
0.14319011,0.077229515,-0.072993051
0.30420262,-0.061501476,-0.11699509
0.27701205,-0.0066920435,-0.10362614
0.27530064,-0.016504415,-0.103744
0.27758644,-0.018654374,-0.1095686
0.27781849,-0.016002335,-0.11056184
0.27849569,-0.01852877,-0.10897613
0.27591997,-0.017476065,-0.10676857
0.27853273,-0.016891034,-0.10731219
0.27880166,-0.017873899,-0.10568703
0.27629421,-0.017947208,-0.10649828
0.27518179,-0.017433879,-0.10786188
0.11851475,0.1523003,-0.13411158
0.28685267,-0.022969097,-0.092802664
0.29136758,-0.025835907,-0.098165669
0.26363105,-0.0077021605,-0.10335738
0.27428659,-0.013897649,-0.1110198
0.2789072,-0.018954501,-0.10774766
0.27718075,-0.016217595,-0.10990863
0.27709863,-0.015086621,-0.11238218
0.27595835,-0.014793885,-0.11056086
0.27696654,-0.016500492,-0.10640912
0.2773964,-0.01614897,-0.10634705
0.27921296,-0.018079464,-0.10649731
0.67188749,-0.014350544,-0.15990356
0.28259275,-0.012507555,-0.11008368
0.25427198,-0.01674764,-0.11032485
0.28568946,-0.016547679,-0.11169741
0.27745455,-0.017290036,-0.10755448
0.27635033,-0.016931518,-0.10787462
0.27577727,-0.016968301,-0.10413836
0.27762025,-0.017905423,-0.11163771
0.27321662,-0.017481753,-0.1127654
0.27635561,-0.016492129,-0.10889456
0.27438387,-0.016579267,-0.10714079
0.27485073,-0.017676967,-0.10500624
0.28159907,-0.016943396,-0.11124208
0.27399448,-0.015680152,-0.10982988
0.26692099,-0.01785611,-0.1027338
0.07654368,-0.3628841,-0.57618401
0.33294972,-0.071447245,-0.12362979
0.24428227,-0.018323566,-0.10213624
0.27051085,-0.011320588,-0.11137741
0.28146232,-0.0096429007,-0.10707218
0.28264319,0.0090473365,-0.09433627
0.27792362,-0.026783183,-0.11368151
0.27333634,-0.050414684,-0.12498645
0.27810979,-0.026193028,-0.11006059
0.28030833,-0.021917533,-0.1077496
0.27940635,-0.019888725,-0.10831314
0.28083685,-0.018221169,-0.11058539
0.2793566,-0.013234671,-0.10664532
0.27653064,-0.015712401,-0.10611083
0.2771078,-0.025143618,-0.11169574
0.2768767,-0.025864583,-0.11742826
0.18446909,-0.03659856,-0.083108213
0.31825459,0.012001973,-0.064686206
0.33611406,-0.0080507135,-0.101073
0.20092099,-0.012354759,-0.13551713
0.25387811,-0.001195452,-0.14677261
0.32011355,-0.043218451,-0.11618882
0.26430263,-0.050615541,-0.089742835
0.20803871,0.0095105126,-0.080870254
0.34347813,-0.0077612858,-0.073490794
0.34773085,-0.03215679,-0.098822499
0.22006126,-0.015904825,-0.12673077
0.24017201,-0.010125373,-0.13227579
0.32605469,0.016412344,-0.12860583
0.34246076,-0.041919428,-0.12290268
0.19079141,-0.0078116399,-0.010446864
0.307067,0.011397594,-0.068094381
0.344479,-0.028307945,-0.10095811
0.24093541,-0.058485872,-0.15071559
0.24891975,-0.0062364041,-0.13932156
0.31171796,-0.012070346,-0.11007469
0.26924134,-0.039172089,-0.11484764
0.20709585,-0.010484694,-0.074225792
0.32304819,-0.021889426,-0.082578355
0.29766092,-0.029555515,-0.11271367
0.18399426,-0.0026509458,-0.099754289
0.28955936,-0.015708354,-0.13269309
0.37346243,-0.044616611,-0.14961341
0.3862422,-0.034773216,-0.10150016
0.30034056,-0.056690073,-0.31781518
0.2006192,-0.030790558,-0.075162206
0.39363943,-0.066243538,-0.056163506
0.22131676,-0.038663497,-0.1542049
0.23419084,0.074661498,0.023292936
0.45672635,-0.035531494,-0.11676909
0.26492684,-0.024506751,-0.15405005
0.1360427,-0.032178887,-0.058822828
0.18493458,-0.018501763,-0.059464851
0.40002864,-0.014952793,-0.12698908
0.20770807,-0.012197788,-0.12667523
0.29395748,-0.010952968,-0.032399827
0.35653342,-0.0073060966,-0.17240611
0.29944918,-0.049150433,-0.1843334
0.12951378,-0.022880964,-0.11334682
0.2823454,-0.025172168,-0.055333146
0.36700247,-0.035996483,-0.059207657
0.24312286,0.018245662,-0.16698873
0.10569277,-0.039864377,0.0057445288
0.27227759,-0.020258146,-0.1274931
0.36785915,-0.016203191,-0.18120921
0.28385378,-0.023798832,-0.11756282
0.22861859,-0.0056989052,-0.041526421
0.26095998,-0.033488133,-0.066540578
0.13959502,-0.012088407,-0.13879334
0.13805939,-0.046265889,-0.024569782
0.18677291,0.0094872633,-0.085654817
0.35580987,0.0065629368,-0.10415606
0.2708122,-0.035738978,-0.077098765
0.21564334,-0.037733989,-0.09930707
0.2627822,0.027902637,-0.13381602
0.39338348,-0.031453427,-0.13964237
0.29596486,-0.064145078,-0.17180733
0.16511734,-0.031654823,0.09716051
0.29556406,-0.035663068,-0.051326715
0.17256086,-0.01813755,-0.12387962
0.21368654,0.032561447,-0.10495986
0.36868378,0.0042524478,-0.15747729
0.4267814,-0.0050735172,-0.17990842
0.24054325,-0.039930894,-0.13381744
0.15857432,-0.0056115136,-0.11891751
0.25613926,0.017335257,-0.077378494
0.29684117,-0.014000807,-0.13089797
0.28155052,-0.027426248,-0.10135575
0.28286962,-0.021423152,-0.1127507
0.27784448,-0.022809883,-0.081904855
0.24415833,0.0074115243,-0.030385972
0.25703925,0.022299485,-0.1024339
0.2856628,0.0044490777,-0.15366988
0.27995618,-0.014110305,-0.11319904
0.28409253,-0.025642734,-0.12454265
0.27631675,-0.014343732,-0.11823636
0.25394072,0.018166331,-0.11483453
0.27413554,-0.010927046,-0.10287591
0.28812456,-0.035682696,-0.11239258
0.28490136,-0.027276026,-0.13954539
0.28408019,-0.021303583,-0.13429915
0.27976582,-0.023004143,-0.12151523
0.27429948,-0.016933866,-0.09125619
0.2811666,-0.021105727,-0.087220298
0.27901776,-0.015557491,-0.12288614
0.27490533,-0.014076128,-0.11086736
0.23704558,-0.099672174,-0.05715636
0.30036988,0.028346112,-0.14653819
0.2786911,-0.024501237,-0.10006033
0.27759271,-0.016958833,-0.10539048
0.28032827,-0.016060559,-0.1078674
0.27828022,-0.017186888,-0.10858472
0.27637938,-0.015209503,-0.1084106
0.27828644,-0.018115578,-0.10697044
0.28143119,-0.018331094,-0.10958486
0.27884641,-0.015636976,-0.10896439
0.27841115,-0.014625524,-0.10708605
0.28017195,-0.015844322,-0.10746245
0.27866843,-0.016803368,-0.10598129
0.27585638,-0.016754281,-0.1068294
0.27799337,-0.017051708,-0.10940216
0.27794403,-0.01640824,-0.10930659
0.27871331,-0.016687775,-0.10882776
0.17376172,-0.096872658,-0.015918807
0.26762888,-0.00025753141,-0.074261301
0.29485307,-0.010699874,-0.10063623
0.27148106,-0.029868165,-0.10240483
0.27367246,-0.020958021,-0.1128776
0.27607369,-0.015605563,-0.1097635
0.27697207,-0.027120324,-0.10518076
0.27856499,-0.024921728,-0.10644779
0.28028378,-0.0080357076,-0.10601102
0.27692308,-0.015283885,-0.11053822
0.27535231,-0.016863461,-0.10081003
0.27744733,-0.016085892,-0.097895563
0.27931694,-0.020068037,-0.11260307
0.37529817,0.0064768392,-0.065133112
0.23730523,-0.027217171,-0.10571723
0.2588853,-0.017582984,-0.1182788
0.26244444,-0.012314203,-0.097737791
0.26254635,-0.016217113,-0.10344139
0.26964756,-0.018467401,-0.10721797
0.28741477,-0.018159972,-0.10974411
0.25900074,-0.015235409,-0.10551636
0.24621295,-0.015906238,-0.098483734
0.2742535,-0.018701693,-0.10958185
0.38036997,-0.014863639,-0.10410951
0.21588793,-0.024198114,-0.1089602
0.27022658,-0.01652245,-0.10934688
0.2817951,-0.019565249,-0.1220418
0.28270013,-0.019291899,-0.12013452
0.28620935,-0.016787886,-0.10909424
0.28024201,-0.016977677,-0.10818935
0.27228448,-0.017143389,-0.1065843
0.27512997,-0.016553745,-0.10932245
0.27166651,-0.01517252,-0.10088661
0.27949694,-0.017968903,-0.10986366
0.28092264,-0.019217722,-0.11314596
0.25798766,-0.015176508,-0.10028089
0.25067151,-0.016254151,-0.10785917
0.26515501,-0.017262131,-0.10845831
0.29409646,-0.018892235,-0.11322631
0.28437154,-0.018003389,-0.1106046
0.26665426,-0.017470688,-0.032117924
0.34908065,-0.040961192,-0.057625141
0.23368903,-0.0045540922,-0.13589034
0.20209733,-0.0083978308,-0.16459103
0.29279176,-0.021970606,-0.1536417
0.35551893,-0.011658166,-0.14218064
0.22323048,-0.009612778,-0.083470704
0.3452417,-0.017785395,-0.051337591
0.37416035,-0.023839305,-0.082346556
0.14747651,-0.023884843,-0.11778853
0.25462086,-0.032214713,-0.15000005
0.36042241,-0.008194629,-0.16142815
0.29543266,0.0078158859,-0.12356439
0.20127353,0.012434217,-0.17819942
0.32652789,-0.0083716808,-0.11051596
0.33197242,-0.007308005,-0.11053882
0.22036678,-0.031853102,-0.12503067
0.33196251,-0.02204331,-0.12673733
0.25621509,0.0006982017,-0.13411243
0.312988,-0.035803365,-0.061912465
0.35840975,-0.023348805,-0.074424176
0.14171884,-0.0078033924,-0.13263169
0.22516764,-0.030158705,-0.11550315
0.41714612,-0.01246513,-0.14221329
0.21607592,-0.01423203,-0.10459754
0.23016233,-0.021632558,-0.060823584
0.25375015,-0.035700999,-0.11725527
0.33479308,0.0051759862,-0.13479757
0.18902193,-0.0056336834,-0.14375977
0.1858199,-0.020254823,-0.10245708
0.39308651,-0.02452179,-0.086956672
0.24596624,-0.032428318,-0.12098873
0.23987413,-0.0072660501,-0.1352072
0.57839966,0.0098834515,-0.13085935
0.27864546,-0.025546419,-0.076206886
0.088292784,-0.026904807,-0.21414841
0.38023089,-0.037173044,-0.087040039
0.43313712,-0.023823042,0.0015021686
0.35044179,-0.020400859,-0.1856847
0.40334614,0.0079394273,-0.14603857
0.11776128,-0.040743433,-0.077391666
0.3226411,-0.011900108,-0.11306144
0.34015675,-0.011166626,-0.17602766
0.26186166,-0.03211347,-0.023449595
0.27939325,-0.0040320116,-0.034078421
0.25532301,0.05914564,-0.24064256
0.26567611,-0.020788874,-0.12720319
0.26315993,-0.03141669,-0.16844037
0.38508537,0.013529302,-0.19715769
0.26417866,-0.019133209,-0.15109329
0.23067753,-0.029074881,-0.061766326
0.24555988,0.0073266516,0.014569174
0.23658595,-0.051106727,-0.03062426
0.22758199,0.061359256,-0.21849905
0.24804609,-0.020442917,-0.11171387
0.19321561,-0.020425263,-0.11579974
0.22753167,-0.0089104211,-0.12287542
0.28292974,-0.049481612,-0.090138636
0.3989154,-0.019520671,-0.21057066
0.4140751,0.019094215,-0.15166885
0.31626878,-0.027095567,-0.11908313
0.27155615,-0.011611266,-0.28812396
0.23710306,-0.033445911,-0.097528362
0.28000234,-0.021816816,-0.10589774
0.17053751,-0.0048081465,-0.13580117
0.21208387,-0.037679018,-0.12344499
0.33958042,-0.032616176,-0.16691099
0.40203901,0.016227692,-0.10463005
0.36741725,0.0086152695,-0.15287515
0.28366922,-0.015856828,-0.059880983
0.2779478,-0.0076195278,-0.10859734
0.27795464,-0.018968885,-0.1092212
0.27490263,-0.022696835,-0.13273927
0.27582212,-0.020148256,-0.12221368
0.27688273,-0.012747833,-0.094747875
0.27885111,-0.01376066,-0.097912796
0.27820615,-0.016703523,-0.11068401
0.27473733,-0.022266774,-0.11870235
0.27758237,-0.023747949,-0.12205372
0.27978707,-0.015823081,-0.099726165
0.26849556,-0.023139065,-0.12101883
0.28008602,-0.016358668,-0.10825117
0.2784893,-0.015711104,-0.092884446
0.27661224,-0.018664914,-0.10637893
0.2763544,-0.019916174,-0.1188625
0.27683516,-0.014982931,-0.11016789
0.27627304,-0.015106,-0.10809112
0.27417976,-0.02098556,-0.121722
0.27567965,-0.020412784,-0.12418794
0.28420808,-0.0095534587,-0.098626207
0.28165918,-0.0046332265,-0.10188295
0.27727265,-0.010683988,-0.11180325
0.28373405,-0.012460837,-0.078881735
0.27813617,-0.017220002,-0.11082176
0.26925111,-0.022504815,-0.1423382
0.2750619,-0.018121543,-0.10726492
0.16652003,0.013554852,-0.10672236
0.27673294,-0.021576141,-0.11034251
0.29557324,-0.011681692,-0.12501048
0.29007181,-0.016772205,-0.13085612
0.2703222,-0.018868264,-0.098112414
0.25354053,-0.015001701,-0.077991291
0.24866108,-0.012412139,-0.07238108
0.27566396,-0.017641271,-0.10227173
0.29090271,-0.019341124,-0.12521761
0.27776035,-0.017353362,-0.10844646
0.27989769,-0.017099965,-0.10945521
0.28016546,-0.01601225,-0.11248109
0.22630418,-0.0089766362,-0.16130921
0.29260006,-0.003250147,-0.033773163
0.27615683,0.00097325264,-0.05727718
0.27781889,-0.013993595,-0.13367822
0.27294859,-0.016591262,-0.097668033
0.27548835,-0.017717317,-0.082169374
0.27959996,-0.014768826,-0.10884423
0.2801428,-0.020839668,-0.12069158
0.27839752,-0.020186017,-0.1175668
0.27984652,-0.01216091,-0.11079735
0.27522318,-0.012437856,-0.088020876
0.26113838,0.015878429,-0.042954181
0.27555142,-0.016365981,-0.10286875
0.28910464,-0.032917391,-0.16943392
0.274152,-0.00026510281,-0.10381006
0.27896431,-0.036611983,-0.11321281
-0.52106206,-0.00018327478,0.10661589
0.31275595,-0.041847849,-0.11811534
0.28427268,-0.0052672678,-0.11493694
0.24286948,-0.029467471,-0.094823776
0.25589067,-0.035868564,-0.088673983
0.31399783,-0.010338292,-0.11865969
0.26564174,-0.016127576,-0.10896974
0.24313718,-0.022662066,-0.096312887
0.27514246,-0.0054383715,-0.11738648
0.27711307,0.0047135997,-0.13554129
0.31309099,0.005874299,-0.13798324
0.24989479,-0.024973525,-0.096257372
0.18751103,-0.04024093,-0.073488923
0.28209318,-0.015553567,-0.10872954
0.30172046,-0.029876068,-0.10656697
0.28485436,-0.01088396,-0.11129672
0.28058032,-0.0202043,-0.10251638
0.22388372,-0.016198132,-0.11082936
0.266855,-0.017040406,-0.10725582
0.3773738,-0.013510715,-0.11495516
0.31161117,-0.015282277,-0.10965396
0.22274976,-0.021824763,-0.09848602
0.30168106,-0.017657757,-0.11614439
0.32218458,-0.012383817,-0.1179908
0.23571772,-0.017403699,-0.10342799
0.24964103,-0.02096755,-0.10070604
0.29782525,-0.017153303,-0.10856517
0.23063284,-0.021194238,-0.051731575
0.3150395,-0.0016168716,-0.1197397
0.35816545,0.0024671466,-0.16031152
0.20388363,-0.01382868,-0.094854151
0.28861367,-0.01574257,-0.060869702
0.36125864,-0.015070126,-0.081760749
0.24644444,-0.040457924,-0.1011518
0.19686999,-0.026727052,-0.12383619
0.19989762,-0.0041801954,-0.11805831
0.29796612,-0.0105758,-0.077315835
0.37358251,0.0099733997,-0.081006121
0.35551428,0.0085939409,-0.12958003
0.26215973,-0.028806922,-0.17191645
0.19976072,-0.034134529,-0.13841138
0.21137137,-0.017640677,-0.023609088
0.36090309,-0.0017786365,-0.06299594
0.37455213,-0.045127615,-0.08913981
0.19581123,-0.026990964,-0.11053141
0.20951063,0.018092104,-0.10543278
0.3148949,0.00059088476,-0.078810918
0.3471084,-0.002951698,-0.091675242
0.27399618,-0.027352814,-0.20055971
0.19270076,-0.022853043,-0.10767562
0.27519301,-0.017586819,-0.029914821
0.38277348,-0.049358532,-0.14107802
0.27909292,-0.038262442,-0.14574516
0.20935116,-0.0098850312,-0.091441473
0.23924751,0.022509172,-0.12544034
0.28498131,0.0068647261,-0.102741
0.24650231,-1.8542648e-07,-0.071045534
0.38079594,-0.049347537,-0.13441605
0.43623621,-0.080076821,-0.18267226
0.18707075,-0.032107157,-0.15679138
0.23821348,0.029188963,-0.08610633
0.33622667,-0.026875073,-0.055556334
0.23347551,-0.078323422,-0.19704214
0.19867278,0.0090831451,-0.074046478
0.21984024,-0.007465772,-0.084608466
0.32320849,-0.02948233,-0.11684579
0.32272508,-0.038029556,-0.13807456
0.42436619,-0.018639399,-0.13427816
0.35306409,-0.019635193,-0.11790141
0.13329999,-0.013782257,-0.080915316
0.16175682,-0.017864393,-0.055973755
0.3759045,-0.021565697,-0.11927334
0.4289278,-0.026892909,-0.077640477
0.27957293,-0.045129243,-0.10423046
0.28272963,-0.047397156,-0.18941997
0.31445158,0.017149083,-0.096946819
0.21979284,-0.015683717,-0.07369508
0.13816232,-0.024711103,-0.10929527
0.19886411,-0.010816517,-0.10060806
0.17073838,-0.044992807,-0.087632628
0.29828513,-0.028507076,-0.14055846
0.27395459,-0.026780964,-0.11614958
0.27880072,-0.0068940216,-0.12964871
0.33672918,-0.0034159465,-0.10101906
0.32444192,-0.051408374,-0.1201929
0.36817862,-0.021705586,-0.13974277
0.28317852,0.020454119,-0.067587269
0.23813803,-0.017542379,-0.12148163
0.19472621,-0.086419495,-0.025757311
0.28588839,0.002685961,-0.088683537
0.28370589,-0.0011107514,-0.11925501
0.24299944,-0.035943408,-0.12777109
0.30127765,-0.024704091,-0.11671887
0.31596147,-0.037937891,-0.10914636
0.32580618,-0.031998125,-0.11658171
0.27993687,-0.024282593,-0.11453855
0.21412248,-0.03293297,-0.16175947
0.17099688,-0.086868099,-0.16486897
0.25765629,-0.015644167,-0.11328108
0.31649131,-0.0026614357,-0.085713807
0.29161,-0.010031705,-0.086973818
0.28292495,-0.031517127,-0.10053111
0.27236532,-0.051642308,-0.15449382
0.29660503,-0.013983276,-0.11737345
0.28706827,-0.0093283082,-0.072138684
0.28096095,-0.024069873,-0.10294223
0.24404526,-0.0025404152,0.031616437
0.22997155,-0.050325535,-0.16920545
0.30463789,-0.013376437,0.025000708
0.28302651,-0.0054030658,-0.11219291
0.27175894,-0.027204296,-0.13108579
0.27936049,-0.017865917,-0.10637
0.27972481,-0.0080883335,-0.10385166
0.27623944,-0.016910335,-0.10658577
0.28053507,-0.013915616,-0.12903385
0.27753804,-0.018086691,-0.12185033
0.27414977,-0.030985191,-0.11492634
0.27437573,-0.025546114,-0.11100916
0.27806256,-0.011146577,-0.10356712
0.28148004,-0.0095491691,-0.10349467
0.28940935,0.02071569,-0.11378964
0.29087646,0.026172903,-0.12278899
0.27944941,-0.013646331,-0.13010446
0.26963359,-0.0487452,-0.10930442
0.2696108,-0.042399215,-0.079531429
0.27180674,-0.027240722,-0.096421137
0.27619916,-0.023760776,-0.11085914
0.27650506,-0.023945661,-0.10202508
0.2711783,-0.030668264,-0.1058844
0.32981144,0.0022903804,-0.097815714
0.26409696,-0.028974072,-0.089778297
0.26915861,-0.033413831,-0.11459135
0.2793266,-0.015921688,-0.10173655
0.28504919,0.0040749497,-0.04558992
0.27824041,-0.013954704,-0.11744005
0.24095974,-0.07643803,-0.21856088
0.27802603,-0.014839273,-0.11806174
0.32211717,0.045556086,-0.055787006
