tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X
0.31094278,-0.010813237,-0.11412262
0.25333263,-0.067027047,-0.16227517
0.20944485,0.013031885,-0.073566314
0.30035904,-0.015918297,-0.085274252
0.22480068,-0.030660239,-0.12683286
0.27832449,-0.017606195,-0.10019535
0.35059945,-0.040053014,-0.14350009
0.20145248,-0.0018534719,-0.097823664
0.30159242,-0.0059238087,-0.071020265
0.30890736,-0.037326578,-0.13457115
0.26507308,-0.0075495451,-0.096698953
0.32009773,-0.011666512,-0.12706636
0.2147671,-0.018180095,-0.10270985
0.30210023,-0.018331934,-0.081896888
0.36374754,-0.022283397,-0.14678034
0.20461621,-0.067271336,-0.14010421
0.23832071,0.0021029521,-0.049881098
0.35929465,-0.016614239,-0.1235555
0.24471428,-0.031546655,-0.18135387
0.26930129,0.0078917647,-0.050681559
0.31917309,-0.037886723,-0.087794427
0.21173376,-0.038357783,-0.13523341
0.31754982,-0.01404776,-0.096280712
0.25960146,-0.01409958,-0.10986689
0.29528497,-0.010376447,-0.10491195
0.31950556,-0.024392161,-0.11390367
0.18424891,0.0040854119,-0.096631327
0.34414764,-0.029870411,-0.13294808
0.35403835,-0.032713178,-0.13004051
0.41498814,-0.023165429,-0.098260912
0.43487951,-0.016359856,-0.077887555
0.230217,-0.020384989,-0.13879005
0.12793752,-0.023825337,-0.099491612
0.26525509,-0.023096721,-0.1241832
0.38229654,-0.037230228,-0.1375802
0.26659054,0.0089400666,-0.037692425
0.23144933,0.0032976327,-0.1138407
0.34453519,-0.054999849,-0.0091471446
0.17921646,-0.032207915,-0.10973684
0.37270195,-0.039630577,-0.11155828
0.38773459,0.0034768203,-0.094965239
0.15153105,0.013647413,-0.089312048
0.34272116,-0.030231662,-0.089236907
0.27587966,-0.024805829,-0.1071792
0.35751025,-0.022246981,0.013010512
0.23731517,-0.060131846,-0.11385304
0.29636605,-0.052497814,-0.14868648
0.24282283,0.03432031,-0.11645148
0.3567819,0.0087010165,-0.10045512
0.31878147,-0.035741747,-0.062327318
0.1713487,-0.011861285,-0.086055664
0.2250419,-0.091264496,-0.36960062
0.10524548,-0.05445712,-0.36468792
0.13452444,-0.027410933,-0.13388414
0.25415043,0.009953263,-0.067768216
0.27599575,-0.0063431782,-0.074691047
0.3048461,-0.011337061,-0.098854137
0.40741503,-0.026040371,-0.11328148
0.32866996,-0.047047814,-0.10118168
0.26105771,-0.027986949,-0.076759629
0.057378168,-0.12912884,-0.3338273
0.23497768,-0.067795211,-0.21121582
0.39776368,-0.012572184,-0.078030728
0.28118815,0.0095394944,-0.02992399
0.19202015,-0.0046256083,-0.13180045
0.24174825,-0.024194897,-0.11433096
0.31663465,-0.030673582,-0.090453578
0.28618606,-0.04994723,-0.1171135
0.11356913,-0.080846447,-0.3184631
0.20329341,-0.042189203,-0.180501
0.31615737,-0.041530411,-0.14107724
0.22936233,-0.007567623,-0.11990759
0.17176011,-0.018643613,-0.091460942
0.30474264,0.0055413298,-0.10084318
0.39329743,0.010753262,-0.14689336
0.28463596,-0.037816401,-0.17077877
0.30065709,0.030198129,0.058008298
0.27051319,-0.034788857,-0.10373268
0.27474643,-0.037796896,-0.13497696
0.27928444,-0.039923528,-0.12976211
0.27683604,-0.0080417667,-0.098639456
0.27747325,-0.0046501959,-0.090628797
0.27674479,-0.021859596,-0.093965868
0.27524866,-0.011497841,-0.094792493
0.27797555,-0.016674087,-0.11031863
0.27945458,-0.015247528,-0.11176224
0.27735415,-0.01084381,-0.11384395
0.27597747,-0.02050879,-0.11445202
0.27829968,-0.019127957,-0.11391579
0.31260451,0.041670599,-0.078216989
0.27239791,-0.018953768,-0.10128869
0.28019423,-0.018492742,-0.10464099
0.28002521,-0.016467326,-0.099706904
0.27897305,-0.015556267,-0.10381623
0.27674272,-0.014950151,-0.1071413
0.27666967,-0.018357824,-0.10606681
0.27847526,-0.016676739,-0.10146136
0.27672382,-0.015137753,-0.10855953
0.032150855,0.23568715,-0.077365735
0.29600095,-0.039028088,-0.17131879
0.27244325,-0.0065108486,-0.11569375
0.26505139,-0.0058235448,-0.11212001
0.28305973,-0.020522275,-0.11053481
0.284576,-0.020941532,-0.10688174
0.29054942,-0.020731863,-0.11150401
0.28525828,-0.018159308,-0.11628474
0.38325418,-0.060821305,-0.23073639
0.26265734,0.0033490228,-0.13656841
0.28241283,-0.012931324,-0.1157738
0.27247712,-0.007118141,-0.11519769
0.27076041,-0.011073058,-0.10688073
0.27654115,-0.015144952,-0.10670718
0.2723729,-0.014553351,-0.10046345
0.27651391,-0.016111393,-0.10561562
0.27478773,-0.015542073,-0.10627133
0.26686194,-0.012836576,-0.099266328
0.27605345,-0.016486825,-0.10838065
0.27622107,-0.015411775,-0.11016991
0.27482347,-0.013732694,-0.1005107
0.27884778,-0.01648585,-0.10902293
0.37567476,-0.015197245,-0.15873168
0.27151667,-0.0097732079,-0.11392092
0.27320377,-0.019454394,-0.1028271
0.28335524,-0.01679785,-0.11057312
0.27442966,-0.017100912,-0.10499792
0.28030977,-0.018082727,-0.10612207
0.28286688,-0.018566478,-0.11031554
0.27832066,-0.018721332,-0.10751882
0.27582024,-0.015805538,-0.10740303
0.27458679,-0.016544793,-0.10600243
0.27829992,-0.016550119,-0.1086777
0.27874304,-0.016890745,-0.10656173
0.27841183,-0.016790073,-0.11020309
0.37534296,-0.0058260128,-0.1478782
0.26486367,-0.014710648,-0.10688014
0.26828505,-0.020870782,-0.098359017
0.27775354,-0.016446998,-0.11056393
0.27885311,-0.014658601,-0.11529152
0.27707567,-0.018039482,-0.10420478
0.28364238,-0.018090939,-0.10655575
0.28435952,-0.017502601,-0.11440951
0.27955543,-0.017815454,-0.1103998
0.27804871,-0.016486542,-0.10810704
0.2760286,-0.017140818,-0.1063336
0.27723598,-0.016211633,-0.10805085
0.20827927,-0.044772946,-0.066532325
0.3346861,-0.032823017,-0.060567542
0.28822331,-0.059151618,-0.072165968
0.20109646,-0.0026405052,-0.11506952
0.28471327,0.014879935,-0.14454211
0.34013107,-0.005365506,-0.14041723
0.19601079,-0.0096935385,-0.089040059
0.30027427,-0.043650427,-0.070795492
0.32572658,-0.037647725,-0.10460274
0.19721667,0.0064834044,-0.13550124
0.3212159,0.0065371892,-0.13681151
0.34229985,-0.0046516715,-0.138101
0.21910769,-0.019700343,-0.11771969
0.33036927,-0.089967765,-0.16420186
0.21541604,-0.027977338,-0.12775365
0.21798578,-0.013950211,0.006194868
0.32299685,-0.040414609,-0.024840819
0.23212344,-0.001931343,-0.160506
0.31957188,-0.00058251469,-0.16609848
0.33673188,-0.0085103237,-0.10797993
0.20622164,-0.0024439447,-0.071267512
0.25525817,-0.051533081,-0.083767551
0.28845632,-0.045281615,-0.11529095
0.38661885,0.071488474,-0.078053395
0.3120884,-0.042341807,-0.068359943
0.26292,0.0065159909,-0.094109088
0.28929775,-0.056187946,-0.16219657
0.35208643,-0.010807203,-0.16590669
0.24512346,-0.010986167,-0.17006447
0.18274179,-0.039117624,-0.11771665
0.35909157,-0.010632113,-0.029198637
0.37698761,-0.02502291,-0.15573961
0.26396821,-0.0026062582,-0.22690827
0.2566357,-0.032893207,-0.090882835
0.24549801,-0.037943671,-0.10263026
0.26196529,-0.0089623283,-0.14037955
0.34828457,-0.015848784,-0.019311559
0.32015579,-0.023659113,-0.063654702
0.27813935,-0.026530345,-0.20456211
0.36207914,-0.039528287,-0.078902211
0.22783071,-0.028491425,-0.06725157
0.1660384,0.016284384,-0.14939706
0.21284469,-0.0018450548,-0.04192086
0.45557132,-0.063385701,-0.0641796
0.1339655,-0.06197436,-0.092275735
0.2615432,-0.095540278,-0.10909334
0.24060537,-0.0087327882,-0.10571599
0.3414181,0.031723119,-0.11797524
0.45609422,-0.021994085,-0.13372539
0.15364839,-0.02878574,-0.10803989
0.15751906,-0.040564129,-0.079484425
0.14474072,-0.090230052,-0.14916923
0.18423629,-0.029456692,-0.20099302
0.47233232,0.042787274,-0.13675979
0.38623625,-0.029559095,-0.12919437
0.13964611,-0.021322566,-0.082665384
0.23156992,-0.035338614,-0.037535825
0.21039376,-0.055645637,-0.082174463
0.18039614,-0.090742943,-0.071840032
0.13238433,-0.0080128338,-0.18776058
0.38172772,0.035805424,-0.077523464
0.44286369,-0.061275311,-0.12653131
0.16278092,-0.031742743,-0.14642306
0.24088418,0.0015752253,-0.072270961
0.35359955,-0.084295623,-0.077250913
0.28343981,0.025317184,0.095227872
0.25684619,-0.046043575,-0.17668834
0.28176109,-0.018095793,-0.13759826
0.27718664,-0.022682687,-0.11838077
0.27584576,-0.0179513,-0.10015508
0.27726427,-0.015394575,-0.10304259
0.27986791,-0.014616616,-0.10546753
0.27694494,-0.016508655,-0.10720186
0.27621366,-0.021643715,-0.12603957
0.27665659,-0.0197367,-0.12044724
0.27780382,-0.014410313,-0.098215917
0.2793114,-0.015430176,-0.10758233
0.27690193,-0.015680183,-0.10786515
0.27612396,-0.017559202,-0.10743597
0.27803496,-0.01747052,-0.10733291
0.2766658,-0.015881651,-0.10371094
0.24527246,-0.014790655,-0.50964494
0.34659901,0.036388848,0.0041743148
0.28799501,-0.024978162,-0.091653013
0.28474136,-0.01718498,-0.097969969
0.28008026,-0.015520978,-0.09792507
0.27479989,-0.01855847,-0.11154034
0.28156463,-0.015812302,-0.098641793
0.28342531,-0.016203385,-0.097128225
0.28589321,-0.016980724,-0.093953622
0.29745271,-0.010183004,-0.059043818
0.27732183,-0.022631432,-0.10611859
0.26157879,-0.029301916,-0.14739811
0.27756883,-0.017125741,-0.10892996
0.28063963,-0.01551884,-0.1023854
0.27648259,-0.016651044,-0.10669702
0.2778773,-0.017284606,-0.10973619
0.12998991,0.10483888,0.068729374
0.27925289,-0.039839274,-0.15501416
0.27746419,-0.014007809,-0.096205623
0.27383245,-0.014089347,-0.10834684
0.27350894,-0.017701017,-0.10749793
0.28426497,-0.018814157,-0.11205534
0.28029774,-0.017494642,-0.10947401
0.27209205,-0.016631752,-0.10268604
0.27373045,-0.015757166,-0.10452709
0.27255662,-0.015492912,-0.10426384
0.28029859,-0.018718736,-0.11241496
0.16655551,0.043005178,-0.045671189
0.29228398,-0.0021223225,-0.12172356
0.28229276,-0.022769555,-0.096294846
0.26790345,-0.015648718,-0.084451368
0.27649156,-0.011371509,-0.11128462
0.27558898,-0.010688872,-0.10783783
0.2760852,-0.013502581,-0.11527053
0.27841979,-0.013191022,-0.10548285
0.27619895,-0.014081247,-0.093219381
0.2745312,-0.014640764,-0.095737957
0.26420227,-0.0077859627,-0.077829012
0.25226433,-0.008669223,-0.057968447
0.27082582,-0.013268152,-0.075411508
-0.4208058,-0.1084352,0.14361353
0.31565206,0.00016986224,-0.13787352
0.26665366,0.0041336745,-0.11272459
0.26511616,0.011963731,-0.12294512
0.3000749,-0.013427778,-0.11406106
0.36528714,-0.011731823,-0.11702569
0.26511027,-0.015065119,-0.10864109
0.1984492,-0.02610275,-0.096657047
0.28410204,-0.025082992,-0.10669241
0.24199202,-0.033678712,-0.095143496
0.23513076,-0.032625394,-0.095187088
0.26253473,-0.025469552,-0.10258128
0.26764216,-0.021929329,-0.10559489
-0.021257043,-0.15904825,0.08299952
0.486838,0.036752286,-0.18034055
0.24183104,-0.041390217,-0.081491222
0.19621687,-0.045141339,-0.089803963
0.23172431,-0.022969098,-0.10731258
0.22026139,-0.023718378,-0.10449423
0.26112462,-0.022178978,-0.10683068
0.26846403,-0.022460921,-0.10647096
0.30947248,-0.011217469,-0.11051753
0.2541938,-0.020371646,-0.10409732
0.27566952,-0.019273688,-0.10505778
0.27756612,-0.019823137,-0.10735063
0.27545819,-0.019437088,-0.11000555
0.27694629,-0.017410501,-0.11054808
0.28716981,-0.016163889,-0.1076262
0.2925287,-0.015111744,-0.10989895
0.23920811,0.043559735,-0.14256779
0.31038644,0.010790759,-0.14632751
0.31267747,-0.058186408,-0.086047006
0.26530725,-0.059534322,-0.072578121
0.25326214,0.025633214,-0.11446357
0.31484713,0.049366478,-0.14913349
0.25044799,-0.025514534,-0.10169382
0.29298871,-0.080917583,-0.085219903
0.245335,-0.012051301,-0.099968485
0.29918984,0.014831296,-0.13612038
0.25652445,-0.017428216,-0.12664607
0.21123172,-0.012405762,-0.079094973
0.20269282,-0.071365235,-0.11959836
0.26741454,-0.052943682,-0.084038242
0.29099099,-0.066843889,-0.11879242
0.25965093,0.011959975,-0.10101571
0.34688725,0.033245527,-0.14390716
0.18340929,-0.022156361,-0.11420365
0.28545355,-0.077360921,-0.10981132
0.28028971,-0.031491933,-0.089899429
0.25352171,0.049112582,-0.067726806
0.30459947,0.0060922292,-0.14415832
0.23221825,-0.041847638,-0.10477933
0.35567677,-0.067061524,-0.12487679
0.38550289,0.0025941382,-0.034991343
0.19831241,0.0027531692,-0.13460536
0.17810839,-0.04774373,-0.1660515
0.34936345,-0.0074595627,-0.11084157
0.28833934,-0.028646351,-0.087094292
0.29509554,-0.039766486,-0.12193106
0.3525819,-0.049331892,-0.073347147
0.22019902,-0.046123794,-0.15321124
0.29228268,0.0098869995,-0.13629336
0.24040235,0.0063608073,-0.12137695
0.21694825,-0.063872709,-0.057405541
0.37317414,-0.0033502623,-0.047557833
0.36179618,-0.024555824,-0.10247036
0.19184361,0.0047273938,-0.16764776
0.20397464,-0.013775561,-0.11554438
0.28263698,-0.031591035,-0.11262381
0.25687524,-0.0014017515,-0.10242728
0.30561019,-0.016736945,-0.030036114
0.24123973,-0.11546018,-0.029878119
0.12515895,-0.096941077,-0.15316684
0.29589236,0.0061894679,-0.066816784
0.38570533,0.034228414,-0.16980564
0.30700515,-0.01171692,-0.19959722
0.19819121,0.0053991478,-0.044101056
0.24277673,-0.044030027,-0.083415724
0.31189883,-0.098977214,-0.11457138
0.080398514,-0.058376367,-0.16388086
0.26894082,0.042153777,-0.18002557
0.41749764,-0.011958649,-0.048973058
0.25863904,-0.077913002,-0.080723003
0.21409844,-0.037375062,-0.14185226
0.33152918,0.053118119,-0.18796974
0.13336351,0.020698163,-0.25139349
0.28574531,0.010125471,-0.13376992
0.24413345,-0.035862047,-0.018529254
0.32050402,-0.096271378,-0.065100188
0.19870516,-0.020323161,-0.12375466
0.34407712,0.058712913,-0.13827974
0.2730386,-0.033769858,-0.10250193
0.27267238,-0.014362153,-0.10529951
0.27973943,-0.015035944,-0.10503654
0.27794935,-0.010034447,-0.10083088
0.2743814,-0.014031104,-0.10105394
0.27149144,-0.031237372,-0.10393143
0.28040727,-0.017603976,-0.11408518
0.28545798,-0.0068687057,-0.11721027
0.27629411,-0.015165816,-0.10736296
0.27413574,-0.023126162,-0.10521459
0.27729439,-0.028173312,-0.11393146
0.27178993,-0.044150853,-0.11839544
0.28274276,-0.013752068,-0.11825184
0.27747971,-0.018174873,-0.10881084
0.27466686,-0.018175634,-0.10586665
0.27922531,-0.015059776,-0.11235043
0.28050369,-0.014820528,-0.1115434
0.27694392,-0.023145806,-0.1101116
0.27675871,-0.024655682,-0.10908932
0.27610087,-0.010926191,-0.10338236
0.27654044,-0.014060262,-0.10158827
0.22345536,0.097026807,-0.17616579
0.2770158,-0.051637491,-0.10437653
0.27858334,-0.0097764793,-0.10346387
0.27772264,-0.015921104,-0.11514262
0.27677433,-0.018056341,-0.11455027
0.27560174,-0.014377834,-0.10707821
0.27767569,-0.017657452,-0.10355792
0.28023702,-0.018957679,-0.10726972
0.27793725,-0.018021608,-0.11146796
0.27763741,-0.017284183,-0.10600808
0.28036211,-0.017077073,-0.10763811
0.27298961,-0.013164994,-0.11043529
0.26478934,-0.0070321785,-0.11229441
0.26611936,-0.007800427,-0.1038833
0.32285702,-0.096001131,-0.23526589
0.27989365,0.023982097,-0.12001373
0.27948097,-0.012852232,-0.11005822
0.27587588,-0.021589773,-0.10617409
0.27963427,-0.015152398,-0.11022875
0.27574522,-0.012584051,-0.10643424
0.27556481,-0.014967421,-0.10771492
0.27997029,-0.01733152,-0.10948849
0.27676806,-0.017309063,-0.10741041
0.27768895,-0.017043545,-0.10860589
0.27999492,-0.018630597,-0.11010888
0.27867619,-0.014275473,-0.11000388
0.3632003,-0.035765409,-0.1515343
0.29738209,-0.014597263,-0.092458811
0.2598168,-0.014419191,-0.11517059
0.2775705,-0.017414394,-0.11032839
0.27393461,-0.016022899,-0.10684854
0.26562294,-0.016689124,-0.10367959
0.27400356,-0.017200927,-0.10516024
0.28131324,-0.01664745,-0.11015314
0.27743572,-0.01737949,-0.10965692
0.2777001,-0.016773488,-0.10888497
0.27931196,-0.016640715,-0.10966737
0.27585013,-0.018509911,-0.10865806
0.27610843,-0.017451643,-0.10788075
0.27930705,-0.016473054,-0.10781625
0.3512585,-0.032903525,-0.091450971
0.2656438,-0.012814795,-0.10117088
0.27113194,-0.016477308,-0.10910051
0.27873646,-0.01733963,-0.10525594
0.27624177,-0.01811528,-0.10797952
0.27751169,-0.017982689,-0.11098238
0.27746348,-0.01708769,-0.10879899
0.27609496,-0.015745033,-0.10814064
0.27523103,-0.016561027,-0.10600679
0.27726429,-0.017782125,-0.10808303
0.27825509,-0.017193249,-0.11175808
0.27881018,-0.016664493,-0.10952563
0.27830932,-0.016510568,-0.10597886
0.27548002,-0.017198306,-0.10883959
0.27678418,-0.016878312,-0.10995752
0.27534912,-0.01371027,-0.1099863
0.1546883,-0.032036776,-0.052295874
0.25019456,-0.003613581,-0.090376815
0.34713638,-0.00078800225,-0.076741743
0.28502282,-0.022272265,-0.074667113
0.2474701,-0.047273988,-0.1452555
0.27141271,0.01099052,-0.15592188
0.27157798,0.031861245,-0.10773083
0.28757126,-0.01497578,-0.11443207
0.32373269,-0.041322252,-0.12635696
0.31598589,-0.039384542,-0.10653596
0.28071197,-0.0079477642,-0.096534868
0.25926686,-0.031281822,-0.11693698
0.28107445,-0.042886392,-0.10842752
0.3080571,-0.017552278,-0.11666004
0.23986556,-0.016819136,-0.12793818
0.23452415,-0.010957274,-0.099738341
0.21220226,-0.0096112836,-0.05807322
0.27392442,0.016351416,-0.082030277
0.35935047,-0.023101599,-0.07586243
0.34163183,-0.029554711,-0.098858542
0.25830591,-0.016344498,-0.12460495
0.24352431,-0.034019041,-0.11758549
0.25130664,-0.017979932,-0.10989417
0.25792974,-0.0093535748,-0.12824902
0.27389038,-0.013986849,-0.13048183
0.32925133,-0.0061046056,-0.098935956
0.25265251,-0.037574358,-0.10214151
0.22259655,-0.02495319,-0.097520128
0.23758535,-0.0090961894,-0.095745377
0.42945137,0.0032917755,-0.11795595
0.28456635,0.039979568,-0.21298769
0.16198735,-0.018045175,-0.18533421
0.29762225,-0.023841895,-0.078320502
0.42938161,-0.04810431,-0.072584888
0.16490726,-0.043098738,-0.0873047
0.29372998,0.0065195842,-0.087047357
0.4281471,0.00011717729,-0.09835575
0.34897602,0.0085188978,-0.17133236
0.23169683,-0.035587532,-0.1376255
0.3621821,-0.04470682,-0.050592102
0.15716985,-0.026740845,-0.050692371
0.32016448,-0.028557245,-0.13564947
0.35021005,0.048729091,-0.1417206
0.20074204,0.015820022,-0.023439522
0.44696365,-0.01582905,-0.11833856
0.37424412,-0.037856132,-0.17962
0.12025391,-0.036873524,-0.12832841
0.34609481,-0.057247762,-0.085419068
0.26544227,-0.024494395,-0.085199515
0.22330018,0.026199546,-0.080172086
0.43417148,-0.062333934,-0.2142187
0.22911127,-0.13343759,-0.20594784
0.15890499,-0.021648775,-0.12345905
0.26987008,-0.0039786341,-0.082980027
0.29135521,-0.0075784039,-0.088760529
0.26186491,-0.03083463,-0.088673994
0.26284943,-0.027395745,-0.095444323
0.31957277,-0.0083446017,-0.081697097
0.32825782,-0.031063159,-0.10007409
0.19898892,-0.10070235,-0.13436108
0.31086726,-0.020468952,-0.060179274
0.30873086,-0.034652609,-0.088643179
0.27328186,-0.01955497,-0.098495109
0.31047315,-0.010268209,-0.11289632
0.22850493,-0.014233742,-0.17313894
0.24556653,-0.02291874,-0.11175401
0.3224444,-0.036410181,-0.073434802
0.22948955,-0.0036725391,-0.1114599
0.170082,-0.11454427,-0.18030716
0.20844568,-0.0021629681,-0.075153253
0.28831325,-0.0072653865,-0.056581359
0.37263875,-0.01267437,-0.10004693
0.3290439,-0.038506635,-0.085858208
0.23836946,-0.013440926,-0.1208331
0.26747253,0.010115164,-0.095247181
0.27577677,-0.045598271,-0.081043429
0.26432984,-0.02207245,-0.13337893
0.2807237,-0.018755979,-0.10849126
0.27715407,-0.010614347,-0.10598089
0.28183716,-0.0085825573,-0.11347831
0.27835449,-0.019952415,-0.10422378
0.27750171,-0.017188026,-0.10662925
0.27697249,-0.010629768,-0.11044885
0.275962,-0.013997829,-0.10534305
0.27879522,-0.01993287,-0.10899598
0.27823854,-0.017135346,-0.11005476
0.27870931,-0.014511313,-0.10871733
0.27729094,-0.017167414,-0.10502417
0.27488531,-0.018995401,-0.10593097
0.27878256,-0.017419418,-0.11086688
0.27933456,-0.015318797,-0.10853918
0.29489521,0.019024346,-0.10280341
0.26953872,-0.036694852,-0.12074428
0.27840853,-0.018139951,-0.11446171
0.27805704,-0.017165138,-0.11271625
0.27789645,-0.018229618,-0.10865548
0.27653115,-0.015147723,-0.10769051
0.27825319,-0.015344693,-0.10690815
0.27902457,-0.020639467,-0.11058524
0.27665233,-0.021963703,-0.11801117
0.27788615,-0.013002594,-0.1070094
0.27750302,-0.010058504,-0.10413493
0.27782874,-0.014463267,-0.1059776
0.24772514,-0.023651332,-0.15614396
0.28793391,-0.030862581,-0.10153017
0.27281147,-0.0040723736,-0.11894332
0.27530777,-0.015610312,-0.10891024
0.27855203,-0.016978725,-0.10728309
0.26375219,-0.009094634,-0.10991665
0.26722194,-0.012738313,-0.10509423
0.28190551,-0.01918062,-0.10460744
0.28268443,-0.020129791,-0.10621319
0.28305561,-0.0217281,-0.10886833
0.27071511,-0.01312759,-0.10450718
0.27685209,-0.015534645,-0.099503755
0.27198298,-0.01339172,-0.11246807
0.26356005,-0.0068152882,-0.11824259
0.28906572,-0.025510031,-0.1000301
0.32221519,0.022357194,-0.17996563
0.27439461,-0.044176231,-0.088917399
0.27046247,-0.017336118,-0.084939158
0.2774149,-0.020078894,-0.10335378
0.27641506,-0.018406585,-0.10813559
0.27712781,-0.018295248,-0.11212839
0.27758461,-0.009601657,-0.095449591
0.27397235,-0.012956635,-0.087069349
0.27526021,-0.024214455,-0.10548719
0.27518349,-0.010805645,-0.10439571
0.27561977,-0.0073996892,-0.1049689
0.28145281,-0.017903606,-0.1186191
0.30325235,-0.025239197,-0.091308224
0.23816469,-0.0059871592,-0.11849763
0.2637474,-0.013255987,-0.12550179
0.28338738,-0.017463746,-0.11235
0.28308825,-0.018617895,-0.11155798
0.28189858,-0.018130269,-0.11645895
0.27436916,-0.016705542,-0.11022881
0.27790904,-0.01647949,-0.10986635
0.28089886,-0.017820214,-0.11636867
0.27130357,-0.01731638,-0.10313693
0.28114114,-0.018051036,-0.096782364
0.28330402,-0.016640465,-0.11132458
0.27343109,-0.016436648,-0.11483338
0.28371607,-0.020538916,-0.098238601
0.28281365,-0.017623819,-0.098600476
0.3455533,-0.035256704,-0.11348178
0.27393141,-0.012925674,-0.096190103
0.26097971,-0.014844616,-0.10843176
0.2799596,-0.018265407,-0.10762259
0.27867136,-0.018014416,-0.11329347
0.28008378,-0.017259545,-0.11453045
0.27657148,-0.015630671,-0.10984732
0.27771845,-0.01617478,-0.11135443
0.27592316,-0.017593059,-0.10757751
0.276556,-0.01696088,-0.11032435
0.277601,-0.017091002,-0.10536324
0.27970158,-0.017336123,-0.10684966
0.19344778,-0.0070611286,-0.063787976
0.29227935,-0.0045356493,-0.061639238
0.31843399,-0.014044801,-0.077155988
0.21975497,-0.046434277,-0.13105627
0.25902502,-0.035540578,-0.14803892
0.34054339,0.0048028224,-0.10994888
0.34820795,-0.015628252,-0.11462914
0.25233321,-0.0060459163,-0.11609946
0.17400407,0.015086436,-0.086468217
0.30332394,-0.012697302,-0.083985723
0.37082319,-0.025405763,-0.090826262
0.25394669,-0.040352434,-0.099334336
0.22629584,-0.046503065,-0.13325822
0.2649733,-0.00053211513,-0.14145592
0.27085307,-0.0010383752,-0.12077282
0.25733872,-0.033566264,-0.14380632
0.20366345,-0.0041907172,-0.10091915
0.34088417,-0.0075833286,-0.05942973
0.31934547,-0.022165414,-0.11397385
0.19864335,-0.026502961,-0.10391673
0.24586726,-0.0014322335,-0.11961319
0.33324288,-0.0014278032,-0.14597492
0.35691894,-0.048721909,-0.12381467
0.24565622,-0.018411722,-0.10319441
0.20657187,0.01688159,-0.092071737
0.32879613,-0.016453739,-0.086246627
0.29534949,-0.040267501,-0.08900449
0.20812615,-0.038548564,-0.11215574
0.26551623,-0.0078840373,-0.1308977
0.27088111,0.0055860864,-0.11967173
0.24439798,-0.045213487,-0.087526611
0.16831268,0.0053020701,-0.11588151
0.27027293,-0.061451081,-0.13729031
0.39526316,-0.033762962,-0.11546455
0.41457082,-0.022582745,-0.14684092
0.18406817,-0.03650432,-0.15503419
0.17596171,0.013359582,-0.080180291
0.32648048,-0.015751845,-0.030967009
0.34803564,0.0016826837,-0.023204033
0.39850641,-0.016679753,-0.18053521
0.13091181,-0.051390537,-0.18498426
0.29259234,-0.028819196,-0.068637159
0.42609094,-0.0084042564,-0.054931035
0.13530156,-0.015713539,-0.079195031
0.24707361,0.0049255954,-0.091325741
0.45445175,-0.035863087,-0.19427163
0.22439081,0.0026719448,-0.015407107
0.21863941,0.012976842,-0.058935695
0.27371928,-0.02190645,-0.13712147
0.30239133,-0.071153563,-0.12945896
0.31036282,-0.027095528,-0.095493206
0.30659781,-0.03357338,-0.14706272
0.22101117,-0.009615421,-0.12912513
0.27304939,0.02945461,-0.10811381
0.19499673,-0.1397317,-0.114118
0.093371196,-0.053089522,-0.13186902
0.22040868,-0.027784891,-0.13122595
0.32537872,-0.0019663324,-0.13401271
0.33858061,0.0061506108,-0.089105401
0.36309022,-0.032178702,-0.12526914
0.3548934,-0.02274732,-0.11718128
0.2424333,-0.034204105,-0.068284335
0.26903001,-0.023286372,-0.097191964
0.24703475,-0.12423684,-0.12412811
0.077308875,-0.033641311,-0.11355617
0.16491265,0.0044918899,-0.079330538
0.29773691,0.017448496,-0.11326031
0.3318284,-0.015117635,-0.14622647
0.37603345,-0.030872078,-0.18253486
0.30987099,-0.024376172,-0.10549025
0.25768931,-0.017892326,-0.035437036
0.29984874,-0.02303613,-0.089268943
0.25118314,-0.12875779,-0.17101702
0.24175959,-0.029571074,-0.1301676
0.2757942,-0.015987586,-0.083425061
0.2959244,0.038276825,-0.11482107
0.23621532,0.024864176,-0.096326113
0.1559852,-0.060461624,-0.10310746
0.19526114,-0.056472149,-0.10102665
0.26399946,-0.018651717,-0.075588315
0.29267604,-0.00467297,-0.067739365
0.30604485,-0.036233947,-0.066491435
0.26762401,0.0064457203,0.11262212
0.23396049,-0.045209944,-0.20251077
0.24313101,-0.036850657,-0.20394642
0.2585716,-0.029575315,-0.12032291
0.29470474,0.010146695,-0.091724532
0.29458842,0.01136646,-0.095926099
0.28569979,-0.020293522,-0.085520031
0.28366971,-0.019715658,-0.090091148
0.28496928,-0.0094928962,-0.096337214
0.28185139,-0.010409396,-0.10218584
0.27477395,-0.01613964,-0.11382064
0.27062401,-0.02204396,-0.1273985
0.27652253,-0.019654993,-0.11008725
0.27572396,-0.023846026,-0.10581793
0.27328713,-0.022024119,-0.1147245
0.27651657,-0.014757677,-0.11132654
0.27910603,-0.016323381,-0.102761
0.42009441,0.063371893,0.00023739356
0.26282518,-0.024069268,-0.12233768
0.25818432,-0.026189355,-0.13420614
0.28185941,-0.015415675,-0.10534672
0.27491706,-0.018847932,-0.11450396
0.26866146,-0.02419852,-0.11892449
0.28146103,-0.016650309,-0.098694461
0.28056698,-0.014459194,-0.10773573
